"BUSLINE_ID","TRADINGDATE","RUNNO","RUNSTATE","CAR_ID","DRIVER_ID","STIME","ETIME","RELIEFTIME","SSTATIONID","ESTATIONID","EXECUTESTATE","SSTIME","SCAR_ID","SDRIVER_ID","FSTIME","PLANBUSLINE_ID","IS_STUDENT","LINE_IDORI"
1952,"2022-05-10",16,1,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-10",17,0,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-10",17,1,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-10",18,0,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-10",18,1,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-10",19,0,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-10",19,1,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-10",20,0,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-10",20,1,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-10",21,0,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-10",21,1,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-10",22,0,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-10",22,1,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-10",23,0,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-10",23,1,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-10",24,0,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-10",24,1,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-10",25,0,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-10",25,1,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-10",26,0,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-10",26,1,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-10",27,0,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-10",27,1,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-10",28,0,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-10",28,1,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-10",29,0,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-10",29,1,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-10",30,0,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-10",30,1,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-10",31,0,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-10",31,1,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-10",32,0,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-10",32,1,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-10",33,0,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-10",33,1,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-10",34,0,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-10",34,1,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-10",35,0,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-10",35,1,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-11",1,0,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-11",1,1,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-11",2,0,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-11",2,1,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-11",3,0,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-11",3,1,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-11",4,0,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-11",4,1,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-11",5,0,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-11",5,1,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-11",6,0,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-11",6,1,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-11",7,0,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-11",7,1,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-11",8,0,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-11",8,1,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-11",9,0,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-11",9,1,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-11",10,0,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-11",10,1,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-11",11,0,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-11",11,1,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-11",12,0,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-11",12,1,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-11",13,0,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-11",13,1,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-11",14,0,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-11",14,1,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-11",15,0,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-11",15,1,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-11",16,0,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-11",16,1,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-11",17,0,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-11",17,1,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-11",18,0,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-11",18,1,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-11",19,0,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-11",19,1,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-11",20,0,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-11",20,1,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-11",21,0,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-11",21,1,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-11",22,0,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-11",22,1,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-11",23,0,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-11",23,1,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-11",24,0,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-11",24,1,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-11",25,0,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-11",25,1,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-11",26,0,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-11",26,1,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-11",27,0,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-11",27,1,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-11",28,0,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-11",28,1,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-11",29,0,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-11",29,1,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-11",30,0,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-11",30,1,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-11",31,0,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-11",31,1,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-11",32,0,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-11",32,1,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-11",33,0,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-11",33,1,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-11",34,0,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-11",34,1,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-11",35,0,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-11",35,1,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-12",1,0,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-12",1,1,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-12",2,0,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-12",2,1,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-12",3,0,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-12",3,1,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-12",4,0,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-12",4,1,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-12",5,0,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-12",5,1,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-12",6,0,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-12",6,1,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-12",7,0,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-12",7,1,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-12",8,0,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-12",8,1,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-12",9,0,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-12",9,1,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-12",10,0,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-12",10,1,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-12",11,0,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-12",11,1,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-12",12,0,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-12",12,1,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-12",13,0,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-12",13,1,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-12",14,0,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-12",14,1,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-12",15,0,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-12",15,1,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-12",16,0,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-12",16,1,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-12",17,0,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-12",17,1,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-12",18,0,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-12",18,1,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-12",19,0,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-12",19,1,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-12",20,0,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-12",20,1,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-12",21,0,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-12",21,1,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-12",22,0,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-12",22,1,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-12",23,0,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-12",23,1,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-12",24,0,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-12",24,1,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-12",25,0,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-12",25,1,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-12",26,0,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-12",26,1,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-12",27,0,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-12",27,1,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-12",28,0,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-12",28,1,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-12",29,0,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-12",29,1,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-12",30,0,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-12",30,1,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-12",31,0,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-12",31,1,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-12",32,0,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-12",32,1,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-12",33,0,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-12",33,1,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-12",34,0,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-12",34,1,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-12",35,0,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-12",35,1,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-13",1,0,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-13",1,1,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-13",2,0,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-13",2,1,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-13",3,0,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-13",3,1,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-13",4,0,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-13",4,1,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-13",5,0,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-13",5,1,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-13",6,0,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-13",6,1,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-13",7,0,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-13",7,1,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-13",8,0,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-13",8,1,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-13",9,0,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-13",9,1,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-13",10,0,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-13",10,1,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-13",11,0,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-13",11,1,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-13",12,0,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-13",12,1,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-13",13,0,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-13",13,1,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-13",14,0,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-13",14,1,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-13",15,0,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-13",15,1,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-13",16,0,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-13",16,1,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-13",17,0,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-13",17,1,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-13",18,0,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-13",18,1,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-13",19,0,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-13",19,1,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-13",20,0,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-13",20,1,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-13",21,0,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-13",21,1,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-13",22,0,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-13",22,1,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-13",23,0,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-13",23,1,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-13",24,0,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-13",24,1,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-13",25,0,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-13",25,1,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-13",26,0,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-13",26,1,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-13",27,0,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-13",27,1,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-13",28,0,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-13",28,1,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-13",29,0,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-13",29,1,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-13",30,0,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-13",30,1,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-13",31,0,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-13",31,1,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-13",32,0,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-13",32,1,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-13",33,0,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-13",33,1,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-13",34,0,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-13",34,1,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-13",35,0,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-13",35,1,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-14",1,0,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-14",1,1,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-14",2,0,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-14",2,1,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-14",3,0,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-14",3,1,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-14",4,0,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-14",4,1,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-14",5,0,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-14",5,1,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-14",6,0,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-14",6,1,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-14",7,0,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-14",7,1,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-14",8,0,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-14",8,1,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-14",9,0,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-14",9,1,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-14",10,0,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-14",10,1,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-14",11,0,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-14",11,1,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-14",12,0,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-14",12,1,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-14",13,0,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-14",13,1,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-14",14,0,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-14",14,1,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-14",15,0,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-14",15,1,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-14",16,0,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-14",16,1,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-14",17,0,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-14",17,1,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-14",18,0,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-14",18,1,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-14",19,0,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-14",19,1,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-14",20,0,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-14",20,1,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-14",21,0,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-14",21,1,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-14",22,0,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-14",22,1,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-14",23,0,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-14",23,1,,,"17:00","17:30",,,,0,,,,,,,
1952,"2022-05-14",24,0,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-14",24,1,,,"17:30","18:00",,,,0,,,,,,,
1952,"2022-05-14",25,0,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-14",25,1,,,"18:00","18:30",,,,0,,,,,,,
1952,"2022-05-14",26,0,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-14",26,1,,,"18:30","19:00",,,,0,,,,,,,
1952,"2022-05-14",27,0,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-14",27,1,,,"19:00","19:30",,,,0,,,,,,,
1952,"2022-05-14",28,0,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-14",28,1,,,"19:30","20:00",,,,0,,,,,,,
1952,"2022-05-14",29,0,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-14",29,1,,,"20:00","20:30",,,,0,,,,,,,
1952,"2022-05-14",30,0,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-14",30,1,,,"20:30","21:00",,,,0,,,,,,,
1952,"2022-05-14",31,0,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-14",31,1,,,"21:00","21:30",,,,0,,,,,,,
1952,"2022-05-14",32,0,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-14",32,1,,,"21:30","22:00",,,,0,,,,,,,
1952,"2022-05-14",33,0,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-14",33,1,,,"22:00","22:30",,,,0,,,,,,,
1952,"2022-05-14",34,0,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-14",34,1,,,"22:30","23:00",,,,0,,,,,,,
1952,"2022-05-14",35,0,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-14",35,1,,,"23:00","23:30",,,,0,,,,,,,
1952,"2022-05-15",1,0,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-15",1,1,,,"06:00","06:30",,,,0,,,,,,,
1952,"2022-05-15",2,0,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-15",2,1,,,"06:30","07:00",,,,0,,,,,,,
1952,"2022-05-15",3,0,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-15",3,1,,,"07:00","07:30",,,,0,,,,,,,
1952,"2022-05-15",4,0,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-15",4,1,,,"07:30","08:00",,,,0,,,,,,,
1952,"2022-05-15",5,0,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-15",5,1,,,"08:00","08:30",,,,0,,,,,,,
1952,"2022-05-15",6,0,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-15",6,1,,,"08:30","09:00",,,,0,,,,,,,
1952,"2022-05-15",7,0,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-15",7,1,,,"09:00","09:30",,,,0,,,,,,,
1952,"2022-05-15",8,0,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-15",8,1,,,"09:30","10:00",,,,0,,,,,,,
1952,"2022-05-15",9,0,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-15",9,1,,,"10:00","10:30",,,,0,,,,,,,
1952,"2022-05-15",10,0,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-15",10,1,,,"10:30","11:00",,,,0,,,,,,,
1952,"2022-05-15",11,0,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-15",11,1,,,"11:00","11:30",,,,0,,,,,,,
1952,"2022-05-15",12,0,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-15",12,1,,,"11:30","12:00",,,,0,,,,,,,
1952,"2022-05-15",13,0,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-15",13,1,,,"12:00","12:30",,,,0,,,,,,,
1952,"2022-05-15",14,0,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-15",14,1,,,"12:30","13:00",,,,0,,,,,,,
1952,"2022-05-15",15,0,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-15",15,1,,,"13:00","13:30",,,,0,,,,,,,
1952,"2022-05-15",16,0,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-15",16,1,,,"13:30","14:00",,,,0,,,,,,,
1952,"2022-05-15",17,0,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-15",17,1,,,"14:00","14:30",,,,0,,,,,,,
1952,"2022-05-15",18,0,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-15",18,1,,,"14:30","15:00",,,,0,,,,,,,
1952,"2022-05-15",19,0,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-15",19,1,,,"15:00","15:30",,,,0,,,,,,,
1952,"2022-05-15",20,0,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-15",20,1,,,"15:30","16:00",,,,0,,,,,,,
1952,"2022-05-15",21,0,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-15",21,1,,,"16:00","16:30",,,,0,,,,,,,
1952,"2022-05-15",22,0,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-15",22,1,,,"16:30","17:00",,,,0,,,,,,,
1952,"2022-05-15",23,0,,,"17:00","17:30",,,,0,,,,,,,
